Duvel,Duvel Moortgat,Belgium,Belgian and French Ale,Other Belgian-Style Ales,Fruity and spicy,Seafood
San Miguel 1516,San Miguel Corporation,Philippines,British Ale,Classic English-Style Pale Ale,Varies,Cheese
Arrogant Bastard Ale,Stone Brewing Co.,United States,North American Ale,American-Style Pale Ale,Hoppy and bitter,Chicken
Maredsous 10 Tripple,Brouwerij Duvel Moortgat,Belgium,Belgian and French Ale,Other Belgian-Style Ales,Fruity and spicy,Seafood
Firemans #4,Real Ale Brewing Company,United States,North American Ale,Golden or Blonde Ale,Hoppy and bitter,Chicken
Smithwick's,St. Francis Abbey Brewery,Ireland,Irish Ale,Irish-Style Red Ale,Hoppy and bitter,Chicken
Guinness Extra Stout,Arthur Guinness & Son,Ireland,North American Ale,American-Style Stout,Dark and roasty,Vegetables
Leinenkugel's Sunset Wheat,Jacob Leinenkugel Brewing Company,United States,Belgian and French Ale,Belgian-Style White,Hoppy and bitter,Chicken
Leinenkugel's Honey Weiss,Jacob Leinenkugel Brewing Company,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Leinenkugel's Berry Weiss,Jacob Leinenkugel Brewing Company,United States,Other Style,Fruit Beer,Hoppy and bitter,Chicken
Leinenkugel's Summer Shandy,Jacob Leinenkugel Brewing Company,United States,Other Style,Light American Wheat Ale or Lager,Clean and crisp,Pasta
Keystone Light,Coors Brewing - Golden Brewery,United States,North American Lager,American-Style Light Lager,Clean and crisp,Pasta
Eye of the Hawk,Mendocino Brewing - Hopland,United States,British Ale,Old Ale,Hoppy and bitter,Chicken
Heineken,Heineken International,Netherlands,North American Lager,American-Style Lager,Clean and crisp,Pasta
Duchy Originals Organic English Ale,Wychwood Brewery Company Ltd,United Kingdom,British Ale,Extra Special Bitter,Hoppy and bitter,Chicken
Gordon Biersch Schwarzbier,Gordon Biersch Brewing,United States,German Lager,German-Style Schwarzbier,Dark and roasty,Vegetables
Gordon Biersch Czech Lager,Gordon Biersch Brewing,United States,German Lager,German-Style Pilsener,Clean and crisp,Pasta
Gordon Biersch Hefeweizen,Gordon Biersch Brewing,United States,German Ale,South German-Style Hefeweizen,Fruity and spicy,Seafood
Skopsko,Pivara Skopje,Macedonia,North American Lager,American-Style Lager,Clean and crisp,Pasta
Copper Ale,Otter Creek Brewing & Wolaver's Organic Ales,United States,North American Ale,American-Style Brown Ale,Malty and sweet,Vegetarian
Oktoberfest,Otter Creek Brewing & Wolaver's Organic Ales,United States,German Lager,German-Style Oktoberfest,Hoppy and bitter,Chicken
Barney Flats Oatmeal Stout,Anderson Valley Brewing,United States,North American Ale,American-Style Stout,Dark and roasty,Vegetables
Pale Ale,Otter Creek Brewing & Wolaver's Organic Ales,United States,North American Ale,American-Style Amber/Red Ale,Hoppy and bitter,Chicken
Stovepipe Porter,Otter Creek Brewing & Wolaver's Organic Ales,United States,Irish Ale,Porter,Dark and roasty,Burgers
White Sail,Otter Creek Brewing & Wolaver's Organic Ales,United States,Belgian and French Ale,Belgian-Style White,Hoppy and bitter,Chicken
Vermont Lager,Otter Creek Brewing & Wolaver's Organic Ales,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Long Trail Ale,Long Trail Brewing Co,United States,German Ale,German-Style Brown Ale/Altbier,Malty and sweet,Vegetarian
Traditional IPA,Long Trail Brewing Co,United States,North American Ale,American-Style India Pale Ale,Hoppy and bitter,Chicken
Double Bag Ale,Long Trail Brewing Co,United States,Belgian and French Ale,Belgian-Style Dubbel,Fruity and sweet,Pork
Long Trail Hefeweizen,Long Trail Brewing Co,United States,German Ale,South German-Style Hefeweizen,Fruity and spicy,Seafood
Harvest,Long Trail Brewing Co,United States,North American Ale,American-Style Brown Ale,Malty and sweet,Vegetarian
Hibernator,Long Trail Brewing Co,United States,British Ale,Scotch Ale,Hoppy and bitter,Chicken
Blackbeary Wheat,Long Trail Brewing Co,United States,Other Style,Light American Wheat Ale or Lager,Clean and crisp,Pasta
Steamwhistle Lager,Steam Whistle Brewery,Canada,North American Lager,American-Style Lager,Clean and crisp,Pasta
Belgian White,Long Trail Brewing Co,United States,Belgian and French Ale,Belgian-Style White,Hoppy and bitter,Chicken
La Fin Du Monde,Unibroue,Canada,Belgian and French Ale,Belgian-Style Tripel,Varies,Cheese
Lone Star Light,Pabst Brewing Company,United States,North American Lager,American-Style Light Lager,Clean and crisp,Pasta
Commodore Perry IPA,Great Lakes Brewing,United States,North American Ale,American-Style India Pale Ale,Hoppy and bitter,Chicken
Dortmunder Gold,Great Lakes Brewing,United States,British Ale,Classic English-Style Pale Ale,Varies,Cheese
Edmund Fitzgerald Porter,Great Lakes Brewing,United States,Irish Ale,Porter,Dark and roasty,Burgers
Eliot Ness Amber Lager,Great Lakes Brewing,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Burning River Pale Ale,Great Lakes Brewing,United States,North American Ale,American-Style Pale Ale,Hoppy and bitter,Chicken
Holy Moses,Great Lakes Brewing,United States,Belgian and French Ale,Other Belgian-Style Ales,Fruity and spicy,Seafood
Christmas Ale,Great Lakes Brewing,United States,British Ale,Classic English-Style Pale Ale,Varies,Cheese
Ohio City Oatmeal Stout,Great Lakes Brewing,United States,North American Ale,American-Style Stout,Dark and roasty,Vegetables
Negra Modelo,Grupo Modelo,Mexico,North American Lager,American-Style Lager,Clean and crisp,Pasta
Birra Moretti La Rossa,Birra Moretti,Italy,German Lager,Traditional German-Style Bock,Malty and roasty,Steak
Stockyard Oatmeal Stout,Goose Island Beer Company - Fulton Street,United States,British Ale,Oatmeal Stout,Dark and roasty,Vegetables
Lone Star,Pabst Brewing Company,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Thomas Hooker Irish Red Ale,Thomas Hooker Brewing,United States,Irish Ale,Irish-Style Red Ale,Hoppy and bitter,Chicken
Bud Extra,Anheuser-Busch,United States,British Ale,Classic English-Style Pale Ale,Varies,Cheese
Bud Dry,Anheuser-Busch,United States,North American Lager,American-Style Light Lager,Clean and crisp,Pasta
Warsteiner Premium Verum,Warsteiner Brauerei,Germany,German Lager,German-Style Pilsener,Clean and crisp,Pasta
Bud Light Lime,Anheuser-Busch,United States,North American Lager,American-Style Light Lager,Clean and crisp,Pasta
Warsteiner Premium Dunkel,Warsteiner Brauerei,Germany,British Ale,Classic English-Style Pale Ale,Varies,Cheese
Bare Knuckle Stout,Anheuser-Busch,United States,North American Ale,American-Style Stout,Dark and roasty,Vegetables
Caguama,Cervecera La Constancia,El Salvador,German Lager,German-Style Pilsener,Clean and crisp,Pasta
Bud Ice,Anheuser-Busch,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Bud Ice Light,Anheuser-Busch,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Michelob Amber Bock,Anheuser-Busch,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Toasted Lager,Blue Point Brewing,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Goose Island IPA,Goose Island Beer Company - Fulton Street,United States,North American Ale,American-Style India Pale Ale,Hoppy and bitter,Chicken
Becks,Beck's,Germany,German Lager,German-Style Pilsener,Clean and crisp,Pasta
Schlappeseppl Export,Eder & Heylands,Germany,North American Lager,American-Style Lager,Clean and crisp,Pasta
1664,Brasseries Kronenbourg,France,British Ale,Classic English-Style Pale Ale,Varies,Cheese
 Amber Ale,Nagne  - Det Kompromisslase Bryggeri A/S,Norway,North American Ale,American-Style Amber/Red Ale,Hoppy and bitter,Chicken
Rockslide IPA,Fifty Fifty Brewing Co.,United States,North American Ale,American-Style India Pale Ale,Hoppy and bitter,Chicken
420 Extra Pale Ale,Sweetwater Brewing - Atlanta,United States,North American Ale,American-Style Pale Ale,Hoppy and bitter,Chicken
Riverwest Stein Beer,Lakefront Brewery,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Kennebunkport IPA,Pugsley Brewing LLC,United States,North American Ale,American-Style India Pale Ale,Hoppy and bitter,Chicken
Abita Jockamo IPA,Abita Brewing Company,United States,North American Ale,American-Style India Pale Ale,Hoppy and bitter,Chicken
Bass Pale Ale,Bass Brewers,United Kingdom,British Ale,Classic English-Style Pale Ale,Varies,Cheese
Three Philosophers,Brewery Ommegang,United States,Belgian and French Ale,Belgian-Style Quadrupel,Hoppy and bitter,Chicken
Harpoon IPA,Harpoon Brewery - Windsor,United States,North American Ale,American-Style India Pale Ale,Hoppy and bitter,Chicken
Harpoon UFO Hefeweizen,Harpoon Brewery - Boston,United States,German Ale,South German-Style Hefeweizen,Fruity and spicy,Seafood
Harpoon Ale,Harpoon Brewery - Boston,United States,North American Ale,American-Style Pale Ale,Hoppy and bitter,Chicken
Hoegaarden,Brouwerij van Hoegaarden,Belgium,Other Style,Light American Wheat Ale or Lager,Clean and crisp,Pasta
Stone 11th Anniversery Ale,Stone Brewing Co.,United States,North American Ale,Dark American-Belgo-Style Ale,Hoppy and bitter,Chicken
Gumballhead,Three Floyds Brewing,United States,Other Style,Light American Wheat Ale or Lager,Clean and crisp,Pasta
Honker's Ale,Goose Island Beer Company - Clybourn,United States,British Ale,Special Bitter or Best Bitter,Hoppy and bitter,Chicken
Julius Echter Hefe-Weibier Hell,Wrzburger Hofbru AG,Germany,German Ale,South German-Style Hefeweizen,Fruity and spicy,Seafood
Primo,Pabst Brewing Company,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Anchor Summer Beer,Anchor Brewing,United States,Other Style,Light American Wheat Ale or Lager,Clean and crisp,Pasta
Double Chocolate Stout,Youngs & Company Brewery,England,British Ale,Sweet Stout,Dark and roasty,Vegetables
Blue Bell Bitter,Magnolia Pub and Brewery,United States,British Ale,Special Bitter or Best Bitter,Hoppy and bitter,Chicken
Staggering Elk,Estes Park Brewery,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Lions Gate Lager,Steamworks,Canada,North American Lager,American-Style Lager,Clean and crisp,Pasta
Cascadia Cream Ale,Steamworks,Canada,North American Lager,American-Style Lager,Clean and crisp,Pasta
Signature Pale Ale,Steamworks,Canada,North American Ale,American-Style Amber/Red Ale,Hoppy and bitter,Chicken
Nirvana Nut Brown Ale,Steamworks,Canada,British Ale,Classic English-Style Pale Ale,Varies,Cheese
Empress India Pale Ale,Steamworks,Canada,North American Ale,Imperial or Double India Pale Ale,Hoppy and bitter,Chicken
Heroica Oatmeal Stout,Steamworks,Canada,British Ale,Oatmeal Stout,Dark and roasty,Vegetables
Pilsner,Steamworks,Canada,German Lager,German-Style Pilsener,Clean and crisp,Pasta
Skinny Tire Hefeweizen,Steamworks,Canada,German Ale,South German-Style Hefeweizen,Fruity and spicy,Seafood
Coal Porter,Steamworks,Canada,Irish Ale,Porter,Dark and roasty,Burgers
The Great Pumpkin Ale,Steamworks,Canada,Other Style,Pumpkin Beer,Hoppy and bitter,Chicken
Sour Cherry Ale,Steamworks,Canada,Other Style,Fruit Beer,Hoppy and bitter,Chicken
Ipanema Summer White,Steamworks,Canada,Belgian and French Ale,Belgian-Style White,Hoppy and bitter,Chicken
Frambozen,Steamworks,Canada,Other Style,Fruit Beer,Hoppy and bitter,Chicken
Blitzen Christmas Ale,Steamworks,Canada,Other Style,Fruit Beer,Hoppy and bitter,Chicken
HURRICANE I.P.A.,Storm Brewing,Canada,North American Ale,American-Style India Pale Ale,Hoppy and bitter,Chicken
Black Plague Stout,Storm Brewing,Canada,North American Ale,American-Style Stout,Dark and roasty,Vegetables
Highland Scottish Ale,Storm Brewing,Canada,British Ale,Scotch Ale,Hoppy and bitter,Chicken
Precipitation Pilsner,Storm Brewing,Canada,German Lager,German-Style Pilsener,Clean and crisp,Pasta
Fruit Lambics,Storm Brewing,Canada,Other Style,Fruit Beer,Hoppy and bitter,Chicken
Fat Dog Stout,Stoudt's Brewery,United States,British Ale,Oatmeal Stout,Dark and roasty,Vegetables
Stoudt's Double India Pale Ale,Stoudt's Brewery,United States,North American Ale,Imperial or Double India Pale Ale,Hoppy and bitter,Chicken
Blanche de Chambly,Unibroue,Canada,Belgian and French Ale,Belgian-Style White,Hoppy and bitter,Chicken
phmre Pomme,Unibroue,Canada,Belgian and French Ale,Belgian-Style White,Hoppy and bitter,Chicken
Seigneuriale,Unibroue,Canada,North American Ale,American-Style Amber/Red Ale,Hoppy and bitter,Chicken
Chambly Noire,Unibroue,Canada,North American Ale,Dark American-Belgo-Style Ale,Hoppy and bitter,Chicken
Dos Perros,Yazoo Brewing,United States,North American Ale,Dark American-Belgo-Style Ale,Hoppy and bitter,Chicken
Sly Rye Porter,Yazoo Brewing,United States,Irish Ale,Porter,Dark and roasty,Burgers
Pale Ale,Yazoo Brewing,United States,North American Ale,American-Style Pale Ale,Hoppy and bitter,Chicken
Onward Stout,Yazoo Brewing,United States,North American Ale,American-Style Stout,Dark and roasty,Vegetables
ESB,Yazoo Brewing,United States,British Ale,Extra Special Bitter,Hoppy and bitter,Chicken
Hefeweizen,Yazoo Brewing,United States,German Ale,South German-Style Hefeweizen,Fruity and spicy,Seafood
Gaelic Ale,Highland Brewing Company,United States,North American Ale,American-Style Amber/Red Ale,Hoppy and bitter,Chicken
Oatmeal Porter,Highland Brewing Company,United States,Irish Ale,Porter,Dark and roasty,Burgers
St.Terese's Pale Ale,Highland Brewing Company,United States,North American Ale,American-Style Pale Ale,Hoppy and bitter,Chicken
Kashmir IPA,Highland Brewing Company,United States,North American Ale,American-Style India Pale Ale,Hoppy and bitter,Chicken
Black Mocha Stout,Highland Brewing Company,United States,North American Ale,American-Style Stout,Dark and roasty,Vegetables
Cold Mountain Winter Ale,Highland Brewing Company,United States,Other Style,Winter Warmer,Hoppy and bitter,Chicken
Salvator,Paulaner,Germany,German Lager,German-Style Doppelbock,Malty and roasty,Steak
Paulaner Oktoberfest,Paulaner,Germany,German Lager,German-Style Oktoberfest,Hoppy and bitter,Chicken
Hefeweizen,Paulaner,Germany,German Ale,South German-Style Hefeweizen,Fruity and spicy,Seafood
Cappuccino Stout,Lagunitas Brewing Company,United States,North American Ale,American-Style Stout,Dark and roasty,Vegetables
Guinness Draught,Arthur Guinness & Son,Ireland,North American Ale,American-Style Stout,Dark and roasty,Vegetables
Cocoa Loco,Arcadia Brewing,United States,North American Ale,American-Style Imperial Stout,Dark and roasty,Vegetables
Fall Fest,Abita Brewing Company,United States,German Lager,German-Style Oktoberfest,Hoppy and bitter,Chicken
Strawberry Harvest Lager,Abita Brewing Company,United States,Other Style,Fruit Beer,Hoppy and bitter,Chicken
Lucky 13 Anniversary Release,Lagunitas Brewing Company,United States,Irish Ale,Irish-Style Red Ale,Hoppy and bitter,Chicken
Blackberry Ale,Flat Branch Pub & Brewing,United States,North American Ale,American-Style Pale Ale,Hoppy and bitter,Chicken
Oil Change Oatmeal Stout,Flat Branch Pub & Brewing,United States,British Ale,Oatmeal Stout,Dark and roasty,Vegetables
Hell,Atwater Block Brewing,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Boont Amber Ale,Anderson Valley Brewing,United States,North American Ale,American-Style Amber/Red Ale,Hoppy and bitter,Chicken
Hop Ottin IPA,Anderson Valley Brewing,United States,North American Ale,American-Style India Pale Ale,Hoppy and bitter,Chicken
Woodchuck Granny Smith Varietal Draft Cider,Green Mountain Beverage,United States,Other Style,Fruit Beer,Hoppy and bitter,Chicken
Woodchuck Amber Draft Cider,Green Mountain Beverage,United States,Other Style,Fruit Beer,Hoppy and bitter,Chicken
Delirium Tremens,Brouwerij Huyghe,Belgium,Belgian and French Ale,Belgian-Style Pale Strong Ale,Hoppy and bitter,Chicken
Delirium Nocturnum,Brouwerij Huyghe,Belgium,Belgian and French Ale,Belgian-Style Dark Strong Ale,Hoppy and bitter,Chicken
Palo Santo Marron,Dogfish Head Craft Brewery,United States,North American Ale,American-Style Brown Ale,Malty and sweet,Vegetarian
Shiner Bock,Spoetzl Brewery,United States,North American Lager,American-Style Lager,Clean and crisp,Pasta
Misfit Red,DuClaw,United States,North American Ale,American-Style Amber/Red Ale,Hoppy and bitter,Chicken
Hellrazer,DuClaw,United States,North American Ale,American-Style India Pale Ale,Hoppy and bitter,Chicken
